"","is_prime","prime_prob","p","kind"
"5655","0",0.00265346,5655,"pseudoprime"
"5656","0",0.00247612,5656,"pseudoprime"
"5657","1",1,5657,"prime"
"5658","0",0,5658,"not_prime"
"5659","1",1,5659,"prime"
"5660","0",0,5660,"not_prime"
"5661","0",0.005478,5661,"pseudoprime"
"5662","0",0.0586572,5662,"pseudoprime"
"5663","0",0.000529942,5663,"pseudoprime"
"5664","0",0,5664,"not_prime"
"5665","0",0.00829949,5665,"pseudoprime"
"5666","0",0,5666,"not_prime"
"5667","0",0.000529568,5667,"pseudoprime"
"5668","0",0.00141193,5668,"pseudoprime"
"5669","1",1,5669,"prime"
"5670","0",0,5670,"not_prime"
"5671","0",0.000529194,5671,"pseudoprime"
"5672","0",0,5672,"not_prime"
"5673","0",0.00264504,5673,"pseudoprime"
"5674","0",0,5674,"not_prime"
"5675","0",0.000528821,5675,"pseudoprime"
"5676","0",0.00070497,5676,"pseudoprime"
"5677","0",0.0061674,5677,"pseudoprime"
"5678","0",0,5678,"not_prime"
"5679","0",0.000528448,5679,"pseudoprime"
"5680","0",0,5680,"not_prime"
"5681","0",0.00264131,5681,"pseudoprime"
"5682","0",0,5682,"not_prime"
"5683","1",1,5683,"prime"
"5684","0",0,5684,"not_prime"
"5685","0",0.0195319,5685,"pseudoprime"
"5686","0",0,5686,"not_prime"
"5687","0",0.000527704,5687,"pseudoprime"
"5688","0",0,5688,"not_prime"
"5689","1",1,5689,"prime"
"5690","0",0,5690,"not_prime"
"5691","0",0.00685533,5691,"pseudoprime"
"5692","0",0.000351494,5692,"pseudoprime"
"5693","1",1,5693,"prime"
"5694","0",0,5694,"not_prime"
"5695","0",0.00404005,5695,"pseudoprime"
"5696","0",0,5696,"not_prime"
"5697","0",0.000526778,5697,"pseudoprime"
"5698","0",0.00456461,5698,"pseudoprime"
"5699","0",0.000526593,5699,"pseudoprime"
"5700","0",0,5700,"not_prime"
"5701","1",1,5701,"prime"
"5702","0",0,5702,"not_prime"
"5703","0",0.000526223,5703,"pseudoprime"
"5704","0",0.000350754,5704,"pseudoprime"
"5705","0",0.00263019,5705,"pseudoprime"
"5706","0",0,5706,"not_prime"
"5707","0",0.00613497,5707,"pseudoprime"
"5708","0",0,5708,"not_prime"
"5709","0",0.00262835,5709,"pseudoprime"
"5710","0",0.000350385,5710,"pseudoprime"
"5711","1",1,5711,"prime"
"5712","0",0,5712,"not_prime"
"5713","0",0.137104,5713,"pseudoprime"
"5714","0",0,5714,"not_prime"
"5715","0",0.00122528,5715,"pseudoprime"
"5716","0",0.000350018,5716,"pseudoprime"
"5717","1",1,5717,"prime"
"5718","0",0,5718,"not_prime"
"5719","0",0.0376071,5719,"pseudoprime"
"5720","0",0,5720,"not_prime"
"5721","0",0.000524567,5721,"pseudoprime"
"5722","0",0,5722,"not_prime"
"5723","0",0.000524384,5723,"pseudoprime"
"5724","0",0,5724,"not_prime"
"5725","0",0.00821248,5725,"pseudoprime"
"5726","0",0,5726,"not_prime"
"5727","0",0.00122271,5727,"pseudoprime"
"5728","0",0,5728,"not_prime"
"5729","0",0.0445259,5729,"pseudoprime"
"5730","0",0,5730,"not_prime"
"5731","0",0.0172805,5731,"pseudoprime"
"5732","0",0,5732,"not_prime"
"5733","0",0.00261734,5733,"pseudoprime"
"5734","0",0.000348918,5734,"pseudoprime"
"5735","0",0.001221,5735,"pseudoprime"
"5736","0",0,5736,"not_prime"
"5737","1",1,5737,"prime"
"5738","0",0,5738,"not_prime"
"5739","0",0.000522921,5739,"pseudoprime"
"5740","0",0.000348554,5740,"pseudoprime"
"5741","1",1,5741,"prime"
"5742","0",0,5742,"not_prime"
"5743","1",1,5743,"prime"
"5744","0",0,5744,"not_prime"
"5745","0",0.00261188,5745,"pseudoprime"
"5746","0",0.000348189,5746,"pseudoprime"
"5747","0",0.000522193,5747,"pseudoprime"
"5748","0",0,5748,"not_prime"
"5749","1",1,5749,"prime"
"5750","0",0,5750,"not_prime"
"5751","0",0.00330492,5751,"pseudoprime"
"5752","0",0,5752,"not_prime"
"5753","0",0.000521648,5753,"pseudoprime"
"5754","0",0,5754,"not_prime"
"5755","0",0.000521467,5755,"pseudoprime"
"5756","0",0,5756,"not_prime"
"5757","0",0.00260643,5757,"pseudoprime"
"5758","0",0,5758,"not_prime"
"5759","0",0.000521105,5759,"pseudoprime"
"5760","0",0,5760,"not_prime"
"5761","0",0.00607744,5761,"pseudoprime"
"5762","0",0.00104167,5762,"pseudoprime"
"5763","0",0.00121507,5763,"pseudoprime"
"5764","0",0,5764,"not_prime"
"5765","0",0.00260281,5765,"pseudoprime"
"5766","0",0.000693963,5766,"pseudoprime"
"5767","0",0.00607112,5767,"pseudoprime"
"5768","0",0,5768,"not_prime"
"5769","0",0.00260101,5769,"pseudoprime"
"5770","0",0.00138696,5770,"pseudoprime"
"5771","0",0.000520021,5771,"pseudoprime"
"5772","0",0,5772,"not_prime"
"5773","0",0.000519841,5773,"pseudoprime"
"5774","0",0,5774,"not_prime"
"5775","0",0.0025983,5775,"pseudoprime"
"5776","0",0.00034638,5776,"pseudoprime"
"5777","0",0.0025974,5777,"pseudoprime"
"5778","0",0.00900277,5778,"pseudoprime"
"5779","1",1,5779,"prime"
"5780","0",0,5780,"not_prime"
"5781","0",0.0136702,5781,"pseudoprime"
"5782","0",0.000346021,5782,"pseudoprime"
"5783","1",1,5783,"prime"
"5784","0",0,5784,"not_prime"
"5785","0",0.0662286,5785,"pseudoprime"
"5786","0",0.000691563,5786,"pseudoprime"
"5787","0",0.000518583,5787,"pseudoprime"
"5788","0",0.000345662,5788,"pseudoprime"
"5789","0",0.000518403,5789,"pseudoprime"
"5790","0",0,5790,"not_prime"
"5791","1",1,5791,"prime"
"5792","0",0,5792,"not_prime"
"5793","0",0.000518045,5793,"pseudoprime"
"5794","0",0,5794,"not_prime"
"5795","0",0.00120835,5795,"pseudoprime"
"5796","0",0,5796,"not_prime"
"5797","0",0.00811044,5797,"pseudoprime"
"5798","0",0,5798,"not_prime"
"5799","0",0.000517509,5799,"pseudoprime"
"5800","0",0,5800,"not_prime"
"5801","1",1,5801,"prime"
"5802","0",0,5802,"not_prime"
"5803","0",0.00603344,5803,"pseudoprime"
"5804","0",0,5804,"not_prime"
"5805","0",0.00258487,5805,"pseudoprime"
"5806","0",0,5806,"not_prime"
"5807","1",1,5807,"prime"
"5808","0",0,5808,"not_prime"
"5809","0",0.0246255,5809,"pseudoprime"
"5810","0",0,5810,"not_prime"
"5811","0",0.00120503,5811,"pseudoprime"
"5812","0",0.000344234,5812,"pseudoprime"
"5813","1",1,5813,"prime"
"5814","0",0,5814,"not_prime"
"5815","0",0.000516085,5815,"pseudoprime"
"5816","0",0,5816,"not_prime"
"5817","0",0.00257954,5817,"pseudoprime"
"5818","0",0,5818,"not_prime"
"5819","0",0.00051573,5819,"pseudoprime"
"5820","0",0,5820,"not_prime"
"5821","1",1,5821,"prime"
"5822","0",0,5822,"not_prime"
"5823","0",0.000515375,5823,"pseudoprime"
"5824","0",0.0013741,5824,"pseudoprime"
"5825","0",0.00532372,5825,"pseudoprime"
"5826","0",0.000686813,5826,"pseudoprime"
"5827","1",1,5827,"prime"
"5828","0",0,5828,"not_prime"
"5829","0",0.00257422,5829,"pseudoprime"
"5830","0",0,5830,"not_prime"
"5831","0",0.000514668,5831,"pseudoprime"
"5832","0",0,5832,"not_prime"
"5833","0",0.0553936,5833,"pseudoprime"
"5834","0",0,5834,"not_prime"
"5835","0",0.00120007,5835,"pseudoprime"
"5836","0",0.000342818,5836,"pseudoprime"
"5837","0",0.00257069,5837,"pseudoprime"
"5838","0",0,5838,"not_prime"
"5839","1",1,5839,"prime"
"5840","0",0,5840,"not_prime"
"5841","0",0.00667923,5841,"pseudoprime"
"5842","0",0.0167808,5842,"pseudoprime"
"5843","1",1,5843,"prime"
"5844","0",0,5844,"not_prime"
"5845","0",0.00804381,5845,"pseudoprime"
"5846","0",0,5846,"not_prime"
"5847","0",0.000513259,5847,"pseudoprime"
"5848","0",0.000342114,5848,"pseudoprime"
"5849","1",1,5849,"prime"
"5850","0",0,5850,"not_prime"
"5851","1",1,5851,"prime"
"5852","0",0,5852,"not_prime"
"5853","0",0.000512733,5853,"pseudoprime"
"5854","0",0,5854,"not_prime"
"5855","0",0.000512558,5855,"pseudoprime"
"5856","0",0.000683293,5856,"pseudoprime"
"5857","1",1,5857,"prime"
"5858","0",0,5858,"not_prime"
"5859","0",0.00119515,5859,"pseudoprime"
"5860","0",0,5860,"not_prime"
"5861","1",1,5861,"prime"
"5862","0",0,5862,"not_prime"
"5863","0",0.00392425,5863,"pseudoprime"
"5864","0",0,5864,"not_prime"
"5865","0",0.0216613,5865,"pseudoprime"
"5866","0",0.000341064,5866,"pseudoprime"
"5867","1",1,5867,"prime"
"5868","0",0,5868,"not_prime"
"5869","1",1,5869,"prime"
"5870","0",0,5870,"not_prime"
"5871","0",0.00119271,5871,"pseudoprime"
"5872","0",0.000340716,5872,"pseudoprime"
"5873","0",0.000510986,5873,"pseudoprime"
"5874","0",0,5874,"not_prime"
"5875","0",0.000510812,5875,"pseudoprime"
"5876","0",0,5876,"not_prime"
"5877","0",0.00119149,5877,"pseudoprime"
"5878","0",0,5878,"not_prime"
"5879","1",1,5879,"prime"
"5880","0",0,5880,"not_prime"
"5881","1",1,5881,"prime"
"5882","0",0,5882,"not_prime"
"5883","0",0.00119027,5883,"pseudoprime"
"5884","0",0.00034002,5884,"pseudoprime"
"5885","0",0.00254972,5885,"pseudoprime"
"5886","0",0,5886,"not_prime"
"5887","0",0.00186916,5887,"pseudoprime"
"5888","0",0,5888,"not_prime"
"5889","0",0.00254799,5889,"pseudoprime"
"5890","0",0.0013587,5890,"pseudoprime"
"5891","0",0.000509424,5891,"pseudoprime"
"5892","0",0,5892,"not_prime"
"5893","0",0.000509251,5893,"pseudoprime"
"5894","0",0,5894,"not_prime"
"5895","0",0.00118785,5895,"pseudoprime"
"5896","0",0.0023753,5896,"pseudoprime"
"5897","1",1,5897,"prime"
"5898","0",0,5898,"not_prime"
"5899","0",0.000508733,5899,"pseudoprime"
"5900","0",0,5900,"not_prime"
"5901","0",0.0133921,5901,"pseudoprime"
"5902","0",0.000338983,5902,"pseudoprime"
"5903","1",1,5903,"prime"
"5904","0",0,5904,"not_prime"
"5905","0",0.00254108,5905,"pseudoprime"
"5906","0",0,5906,"not_prime"
"5907","0",0.00118544,5907,"pseudoprime"
"5908","0",0.00135455,5908,"pseudoprime"
"5909","0",0.000507872,5909,"pseudoprime"
"5910","0",0,5910,"not_prime"
"5911","0",0.0005077,5911,"pseudoprime"
"5912","0",0,5912,"not_prime"
"5913","0",0.00253764,5913,"pseudoprime"
"5914","0",0,5914,"not_prime"
"5915","0",0.00118383,5915,"pseudoprime"
"5916","0",0.00101454,5916,"pseudoprime"
"5917","0",0.0241758,5917,"pseudoprime"
"5918","0",0,5918,"not_prime"
"5919","0",0.000507014,5919,"pseudoprime"
"5920","0",0.000337952,5920,"pseudoprime"
"5921","0",0.0167258,5921,"pseudoprime"
"5922","0",0,5922,"not_prime"
"5923","1",1,5923,"prime"
"5924","0",0,5924,"not_prime"
"5925","0",0.0025325,5925,"pseudoprime"
"5926","0",0,5926,"not_prime"
"5927","1",1,5927,"prime"
"5928","0",0,5928,"not_prime"
"5929","0",0.00185591,5929,"pseudoprime"
"5930","0",0,5930,"not_prime"
"5931","0",0.000505988,5931,"pseudoprime"
"5932","0",0.000337268,5932,"pseudoprime"
"5933","0",0.00252908,5933,"pseudoprime"
"5934","0",0,5934,"not_prime"
"5935","0",0.000505646,5935,"pseudoprime"
"5936","0",0,5936,"not_prime"
"5937","0",0.000505476,5937,"pseudoprime"
"5938","0",0,5938,"not_prime"
"5939","1",1,5939,"prime"
"5940","0",0,5940,"not_prime"
"5941","0",0.0240781,5941,"pseudoprime"
"5942","0",0,5942,"not_prime"
"5943","0",0.00117825,5943,"pseudoprime"
"5944","0",0.00100976,5944,"pseudoprime"
"5945","0",0.0213697,5945,"pseudoprime"
"5946","0",0.000672948,5946,"pseudoprime"
"5947","0",0.0058873,5947,"pseudoprime"
"5948","0",0,5948,"not_prime"
"5949","0",0.00117706,5949,"pseudoprime"
"5950","0",0.000336247,5950,"pseudoprime"
"5951","0",0.0166415,5951,"pseudoprime"
"5952","0",0,5952,"not_prime"
"5953","1",1,5953,"prime"
"5954","0",0,5954,"not_prime"
"5955","0",0.00117588,5955,"pseudoprime"
"5956","0",0.000335909,5956,"pseudoprime"
"5957","0",0.00251889,5957,"pseudoprime"
"5958","0",0,5958,"not_prime"
"5959","0",0.000503609,5959,"pseudoprime"
"5960","0",0,5960,"not_prime"
"5961","0",0.00050344,5961,"pseudoprime"
"5962","0",0.00033557,5962,"pseudoprime"
"5963","0",0.0810267,5963,"pseudoprime"
"5964","0",0,5964,"not_prime"
"5965","0",0.00251551,5965,"pseudoprime"
"5966","0",0,5966,"not_prime"
"5967","0",0.00117351,5967,"pseudoprime"
"5968","0",0.000335233,5968,"pseudoprime"
"5969","0",0.000502765,5969,"pseudoprime"
"5970","0",0,5970,"not_prime"
"5971","0",0.00586363,5971,"pseudoprime"
"5972","0",0,5972,"not_prime"
"5973","0",0.00251214,5973,"pseudoprime"
"5974","0",0.000334896,5974,"pseudoprime"
"5975","0",0.00050226,5975,"pseudoprime"
"5976","0",0,5976,"not_prime"
"5977","0",0.00585774,5977,"pseudoprime"
"5978","0",0,5978,"not_prime"
"5979","0",0.000501924,5979,"pseudoprime"
"5980","0",0.00033456,5980,"pseudoprime"
"5981","1",1,5981,"prime"
"5982","0",0,5982,"not_prime"
"5983","0",0.00585186,5983,"pseudoprime"
"5984","0",0,5984,"not_prime"
"5985","0",0.00518135,5985,"pseudoprime"
"5986","0",0.00735294,5986,"pseudoprime"
"5987","1",1,5987,"prime"
"5988","0",0,5988,"not_prime"
"5989","0",0.00250543,5989,"pseudoprime"
"5990","0",0,5990,"not_prime"
"5991","0",0.000500918,5991,"pseudoprime"
"5992","0",0.00033389,5992,"pseudoprime"
"5993","0",0.00250376,5993,"pseudoprime"
"5994","0",0,5994,"not_prime"
"5995","0",0.0358752,5995,"pseudoprime"
"5996","0",0,5996,"not_prime"
"5997","0",0.000500417,5997,"pseudoprime"
"5998","0",0,5998,"not_prime"
"5999","0",0.00050025,5999,"pseudoprime"
"6000","0",0,6000,"not_prime"
"6001","0",0.0425071,6001,"pseudoprime"
"6002","0",0,6002,"not_prime"
"6003","0",0.00116647,6003,"pseudoprime"
"6004","0",0.00433189,6004,"pseudoprime"
"6005","0",0.00249875,6005,"pseudoprime"
"6006","0",0.000666223,6006,"pseudoprime"
"6007","1",1,6007,"prime"
"6008","0",0,6008,"not_prime"
"6009","0",0.000499417,6009,"pseudoprime"
"6010","0",0.000332889,6010,"pseudoprime"
"6011","1",1,6011,"prime"
"6012","0",0,6012,"not_prime"
"6013","0",0.00582266,6013,"pseudoprime"
"6014","0",0,6014,"not_prime"
"6015","0",0.00116414,6015,"pseudoprime"
"6016","0",0,6016,"not_prime"
"6017","0",0.000498753,6017,"pseudoprime"
"6018","0",0,6018,"not_prime"
"6019","0",0.00581685,6019,"pseudoprime"
"6020","0",0,6020,"not_prime"
"6021","0",0.000498422,6021,"pseudoprime"
"6022","0",0,6022,"not_prime"
"6023","0",0.000498256,6023,"pseudoprime"
"6024","0",0,6024,"not_prime"
"6025","0",0.0157729,6025,"pseudoprime"
"6026","0",0.000664011,6026,"pseudoprime"
"6027","0",0.00116183,6027,"pseudoprime"
"6028","0",0,6028,"not_prime"
"6029","1",1,6029,"prime"
"6030","0",0,6030,"not_prime"
"6031","0",0.0535744,6031,"pseudoprime"
"6032","0",0,6032,"not_prime"
"6033","0",0.00049743,6033,"pseudoprime"
"6034","0",0.000331565,6034,"pseudoprime"
"6035","0",0.00911653,6035,"pseudoprime"
"6036","0",0,6036,"not_prime"
"6037","1",1,6037,"prime"
"6038","0",0,6038,"not_prime"
"6039","0",0.00115952,6039,"pseudoprime"
"6040","0",0.000331236,6040,"pseudoprime"
"6041","0",0.000496771,6041,"pseudoprime"
"6042","0",0,6042,"not_prime"
"6043","1",1,6043,"prime"
"6044","0",0,6044,"not_prime"
"6045","0",0.0104253,6045,"pseudoprime"
"6046","0",0,6046,"not_prime"
"6047","1",1,6047,"prime"
"6048","0",0,6048,"not_prime"
"6049","0",0.000496114,6049,"pseudoprime"
"6050","0",0,6050,"not_prime"
"6051","0",0.00049595,6051,"pseudoprime"
"6052","0",0,6052,"not_prime"
"6053","1",1,6053,"prime"
"6054","0",0,6054,"not_prime"
"6055","0",0.00379977,6055,"pseudoprime"
"6056","0",0.00099108,6056,"pseudoprime"
"6057","0",0.00247729,6057,"pseudoprime"
"6058","0",0.000330251,6058,"pseudoprime"
"6059","0",0.000495295,6059,"pseudoprime"
"6060","0",0,6060,"not_prime"
"6061","0",0.0394455,6061,"pseudoprime"
"6062","0",0,6062,"not_prime"
"6063","0",0.00907441,6063,"pseudoprime"
"6064","0",0.000329924,6064,"pseudoprime"
"6065","0",0.00247402,6065,"pseudoprime"
"6066","0",0,6066,"not_prime"
"6067","1",1,6067,"prime"
"6068","0",0,6068,"not_prime"
"6069","0",0.00247239,6069,"pseudoprime"
"6070","0",0.000329598,6070,"pseudoprime"
"6071","0",0.000494315,6071,"pseudoprime"
"6072","0",0,6072,"not_prime"
"6073","1",1,6073,"prime"
"6074","0",0,6074,"not_prime"
"6075","0",0.00049399,6075,"pseudoprime"
"6076","0",0.00724399,6076,"pseudoprime"
"6077","0",0.000493827,6077,"pseudoprime"
"6078","0",0,6078,"not_prime"
"6079","1",1,6079,"prime"
"6080","0",0,6080,"not_prime"
"6081","0",0.000493502,6081,"pseudoprime"
"6082","0",0,6082,"not_prime"
"6083","0",0.00115113,6083,"pseudoprime"
"6084","0",0,6084,"not_prime"
"6085","0",0.00246589,6085,"pseudoprime"
"6086","0",0,6086,"not_prime"
"6087","0",0.000493016,6087,"pseudoprime"
"6088","0",0,6088,"not_prime"
"6089","1",1,6089,"prime"
"6090","0",0,6090,"not_prime"
"6091","1",1,6091,"prime"
"6092","0",0,6092,"not_prime"
"6093","0",0.00114924,6093,"pseudoprime"
"6094","0",0.000328299,6094,"pseudoprime"
"6095","0",0.0142787,6095,"pseudoprime"
"6096","0",0,6096,"not_prime"
"6097","0",0.0707137,6097,"pseudoprime"
"6098","0",0,6098,"not_prime"
"6099","0",0.00114811,6099,"pseudoprime"
"6100","0",0.000327976,6100,"pseudoprime"
"6101","1",1,6101,"prime"
"6102","0",0,6102,"not_prime"
"6103","0",0.000491723,6103,"pseudoprime"
"6104","0",0,6104,"not_prime"
"6105","0",0.0103228,6105,"pseudoprime"
"6106","0",0.00229358,6106,"pseudoprime"
"6107","0",0.0004914,6107,"pseudoprime"
"6108","0",0,6108,"not_prime"
"6109","0",0.0024562,6109,"pseudoprime"
"6110","0",0,6110,"not_prime"
"6111","0",0.00114585,6111,"pseudoprime"
"6112","0",0,6112,"not_prime"
"6113","1",1,6113,"prime"
"6114","0",0,6114,"not_prime"
"6115","0",0.000490757,6115,"pseudoprime"
"6116","0",0.000654236,6116,"pseudoprime"
"6117","0",0.000490597,6117,"pseudoprime"
"6118","0",0.00130804,6118,"pseudoprime"
"6119","0",0.0318784,6119,"pseudoprime"
"6120","0",0,6120,"not_prime"
"6121","1",1,6121,"prime"
"6122","0",0,6122,"not_prime"
"6123","0",0.0011436,6123,"pseudoprime"
"6124","0",0.000326691,6124,"pseudoprime"
"6125","0",0.00114323,6125,"pseudoprime"
"6126","0",0.000653168,6126,"pseudoprime"
"6127","0",0.000489796,6127,"pseudoprime"
"6128","0",0,6128,"not_prime"
"6129","0",0.000489636,6129,"pseudoprime"
"6130","0",0.00130548,6130,"pseudoprime"
"6131","1",1,6131,"prime"
"6132","0",0,6132,"not_prime"
"6133","1",1,6133,"prime"
"6134","0",0,6134,"not_prime"
"6135","0",0.00114137,6135,"pseudoprime"
"6136","0",0.000326052,6136,"pseudoprime"
"6137","0",0.00244499,6137,"pseudoprime"
"6138","0",0,6138,"not_prime"
"6139","0",0.00570311,6139,"pseudoprime"
"6140","0",0,6140,"not_prime"
"6141","0",0.00244339,6141,"pseudoprime"
"6142","0",0.000325733,6142,"pseudoprime"
"6143","1",1,6143,"prime"
"6144","0",0,6144,"not_prime"
"6145","0",0.0024418,6145,"pseudoprime"
"6146","0",0,6146,"not_prime"
"6147","0",0.000488202,6147,"pseudoprime"
"6148","0",0,6148,"not_prime"
"6149","0",0.00244021,6149,"pseudoprime"
"6150","0",0,6150,"not_prime"
"6151","1",1,6151,"prime"
"6152","0",0,6152,"not_prime"
"6153","0",0.00243863,6153,"pseudoprime"
"6154","0",0.000325098,6154,"pseudoprime"
"6155","0",0.000487567,6155,"pseudoprime"
"6156","0",0,6156,"not_prime"
"6157","0",0.000487409,6157,"pseudoprime"
"6158","0",0,6158,"not_prime"
"6159","0",0.00048725,6159,"pseudoprime"
"6160","0",0.000324781,6160,"pseudoprime"
"6161","0",0.0647832,6161,"pseudoprime"
"6162","0",0,6162,"not_prime"
"6163","1",1,6163,"prime"
"6164","0",0,6164,"not_prime"
"6165","0",0.00503002,6165,"pseudoprime"
"6166","0",0,6166,"not_prime"
"6167","0",0.000486618,6167,"pseudoprime"
"6168","0",0,6168,"not_prime"
"6169","0",0.00567537,6169,"pseudoprime"
"6170","0",0,6170,"not_prime"
"6171","0",0.00632193,6171,"pseudoprime"
"6172","0",0.000324149,6172,"pseudoprime"
"6173","1",1,6173,"prime"
"6174","0",0,6174,"not_prime"
"6175","0",0.0348291,6175,"pseudoprime"
"6176","0",0,6176,"not_prime"
"6177","0",0.00242915,6177,"pseudoprime"
"6178","0",0,6178,"not_prime"
"6179","0",0.000485673,6179,"pseudoprime"
"6180","0",0,6180,"not_prime"
"6181","0",0.00566435,6181,"pseudoprime"
"6182","0",0.000970874,6182,"pseudoprime"
"6183","0",0.000485358,6183,"pseudoprime"
"6184","0",0,6184,"not_prime"
"6185","0",0.00242601,6185,"pseudoprime"
"6186","0",0.000646831,6186,"pseudoprime"
"6187","0",0.000485044,6187,"pseudoprime"
"6188","0",0,6188,"not_prime"
"6189","0",0.000484888,6189,"pseudoprime"
"6190","0",0.000323206,6190,"pseudoprime"
"6191","0",0.0159961,6191,"pseudoprime"
"6192","0",0,6192,"not_prime"
"6193","0",0.000484574,6193,"pseudoprime"
"6194","0",0,6194,"not_prime"
"6195","0",0.00242209,6195,"pseudoprime"
"6196","0",0.000322893,6196,"pseudoprime"
"6197","1",1,6197,"prime"
"6198","0",0,6198,"not_prime"
"6199","1",1,6199,"prime"
"6200","0",0,6200,"not_prime"
"6201","0",0.00500081,6201,"pseudoprime"
"6202","0",0.00612903,6202,"pseudoprime"
"6203","1",1,6203,"prime"
"6204","0",0,6204,"not_prime"
"6205","0",0.0307916,6205,"pseudoprime"
"6206","0",0,6206,"not_prime"
"6207","0",0.000483481,6207,"pseudoprime"
"6208","0",0.000322269,6208,"pseudoprime"
"6209","0",0.000483325,6209,"pseudoprime"
"6210","0",0,6210,"not_prime"
"6211","1",1,6211,"prime"
"6212","0",0,6212,"not_prime"
"6213","0",0.00241507,6213,"pseudoprime"
"6214","0",0.000321958,6214,"pseudoprime"
"6215","0",0.00112667,6215,"pseudoprime"
"6216","0",0,6216,"not_prime"
"6217","1",1,6217,"prime"
"6218","0",0,6218,"not_prime"
"6219","0",0.000482548,6219,"pseudoprime"
"6220","0",0,6220,"not_prime"
"6221","1",1,6221,"prime"
"6222","0",0,6222,"not_prime"
"6223","0",0.00562611,6223,"pseudoprime"
"6224","0",0,6224,"not_prime"
"6225","0",0.00241041,6225,"pseudoprime"
"6226","0",0.00224936,6226,"pseudoprime"
"6227","0",0.000481928,6227,"pseudoprime"
"6228","0",0,6228,"not_prime"
"6229","1",1,6229,"prime"
"6230","0",0,6230,"not_prime"
"6231","0",0.00626104,6231,"pseudoprime"
"6232","0",0.000321027,6232,"pseudoprime"
"6233","0",0.000481464,6233,"pseudoprime"
"6234","0",0,6234,"not_prime"
"6235","0",0.00369004,6235,"pseudoprime"
"6236","0",0,6236,"not_prime"
"6237","0",0.00112269,6237,"pseudoprime"
"6238","0",0,6238,"not_prime"
"6239","0",0.000481,6239,"pseudoprime"
"6240","0",0,6240,"not_prime"
"6241","0",0.0123417,6241,"pseudoprime"
"6242","0",0,6242,"not_prime"
"6243","0",0.000480692,6243,"pseudoprime"
"6244","0",0.00128164,6244,"pseudoprime"
"6245","0",0.00240269,6245,"pseudoprime"
"6246","0",0,6246,"not_prime"
"6247","1",1,6247,"prime"
"6248","0",0,6248,"not_prime"
"6249","0",0.000480231,6249,"pseudoprime"
"6250","0",0,6250,"not_prime"
"6251","0",0.00112018,6251,"pseudoprime"
"6252","0",0,6252,"not_prime"
"6253","0",0.0228763,6253,"pseudoprime"
"6254","0",0.00191939,6254,"pseudoprime"
"6255","0",0.00111946,6255,"pseudoprime"
"6256","0",0,6256,"not_prime"
"6257","1",1,6257,"prime"
